Uniprot ID	iBAQ A_CLPP_WT_01_01	iBAQ A_CLPP_WT_01_02	iBAQ A_CLPP_WT_01_03	iBAQ A_CLPP_WT_01_04	iBAQ A_CLPP_WT_01_05	iBAQ A_CLPP_WT_01_06	iBAQ A_CLPP_WT_01_07	iBAQ A_CLPP_WT_01_08	iBAQ A_CLPP_WT_01_09	iBAQ A_CLPP_WT_01_10	iBAQ A_CLPP_WT_01_11	iBAQ A_CLPP_WT_01_12	iBAQ A_CLPP_WT_01_13	iBAQ A_CLPP_WT_01_14	iBAQ A_CLPP_WT_01_15	iBAQ A_CLPP_WT_01_16	iBAQ A_CLPP_WT_01_17	iBAQ A_CLPP_WT_01_18	iBAQ A_CLPP_WT_01_19	iBAQ A_CLPP_WT_01_20	iBAQ A_CLPP_WT_01_21	iBAQ A_CLPP_WT_01_22	iBAQ A_CLPP_WT_01_23	iBAQ A_CLPP_WT_01_24	iBAQ A_CLPP_WT_01_25	iBAQ A_CLPP_WT_01_26	iBAQ A_CLPP_WT_01_27	iBAQ A_CLPP_WT_01_28	iBAQ A_CLPP_WT_01_29	iBAQ A_CLPP_WT_01_30	iBAQ A_CLPP_WT_01_31	iBAQ A_CLPP_WT_01_32	iBAQ A_CLPP_WT_01_33	iBAQ A_CLPP_WT_01_34	iBAQ A_CLPP_WT_01_35	iBAQ A_CLPP_WT_01_36	iBAQ A_CLPP_WT_01_37	iBAQ A_CLPP_WT_01_38	iBAQ A_CLPP_WT_01_39	iBAQ A_CLPP_WT_01_40	iBAQ A_CLPP_WT_01_41	iBAQ A_CLPP_WT_01_42	iBAQ A_CLPP_WT_01_43	iBAQ A_CLPP_WT_01_44	iBAQ A_CLPP_WT_01_45	iBAQ A_CLPP_WT_01_46	iBAQ A_CLPP_WT_01_47	iBAQ A_CLPP_WT_01_48	iBAQ A_CLPP_WT_01_49	iBAQ A_CLPP_WT_01_50	iBAQ A_CLPP_WT_01_51	iBAQ A_CLPP_WT_01_52	iBAQ A_CLPP_WT_01_53	iBAQ A_CLPP_WT_01_54	iBAQ A_CLPP_WT_01_55	iBAQ A_CLPP_WT_01_56	iBAQ A_CLPP_WT_01_57	iBAQ A_CLPP_WT_01_58	iBAQ A_CLPP_WT_01_59	iBAQ A_CLPP_WT_01_60
O54724	0.579320593	0.57582183	0.145348183	0.980462908	0.572219688	0.225451225	0.216731023	0.144239386	0.504974664	0.276315542	0.469523745	0.123797357	0.171725667	0.924251096	0.923435288	0.841276418	0.811655829	0.033499846	0.007167094	0.15917781	0.726252053	0.889104209	0.739286576	0.316627132	0.318310258	0.342324682	0.190539975	0.438740817	0.033736485	0.959245915	0.942165316	0.645366109	0.158006945	0.391066165	0.598266121	0.523328576	0.168388268	0.757396192	0.70311189	0.699686985	0.982955994	0.627914129	0.562865317	0.860838459	0.353624417	0.751571862	0.92212847	0.47650796	0.118035528	0.956405993	0.746918531	0.719859225	0.481294018	0.481188048	0.52336125	0.397312263	0.45283406	0.532271277	0.033632534	0.443935546
Q9WV85	0.576221168	0.882341268	0.894345444	0.22852016	0.303280924	0.267815447	0.446915251	0.434673481	0.984418967	0.790328934	0.612156745	0.06307394	0.679108797	0.610072735	0.915557316	0.447298245	0.71112515	0.780619243	0.552641567	0.210622368	0.015064513	0.867322902	0.901421872	0.227211532	0.737657385	0.824209197	0.80347654	0.436582146	0.324852834	0.800091035	0.253154947	0.033304734	0.661692466	0.451847122	0.309600379	0.007685529	0.969806478	0.63280497	0.429399577	0.013163082	0.393727699	0.483973903	0.135831774	0.657760973	0.349247522	0.666989498	0.923659695	0.227649017	0.6567353	0.264700485	0.228686327	0.576632686	0.233801275	0.099692987	0.885743907	0.646441025	0.827286384	0.475970319	0.360869178	0.589592173
Q5M8R8	0.659303255	0.527547677	0.725451538	0.72950582	0.4632581	0.933762482	0.15722187	0.94862005	0.186269247	0.858346104	0.148897159	0.186368909	0.817010425	0.588395255	0.600205647	0.490552215	0.469147983	0.607300344	0.887984379	0.347868568	0.542827074	0.377918915	0.714763416	0.761695375	0.016762767	0.934575955	0.01184889	0.366480195	0.751209709	0.037381118	0.214968082	0.227851964	0.088954926	0.228741601	0.995664089	0.071878496	0.147236744	0.901392304	0.679011261	0.723172166	0.401839979	0.326088866	0.901100612	0.858672339	0.266487879	0.89010648	0.560796741	0.446756736	0.994083196	0.892619774	0.431885568	0.950110421	0.307104727	0.710664214	0.175345714	0.237239324	0.36603172	0.199498207	0.478100818	0.118080928
Q61387	0.495629191	0.111670092	0.637271956	0.023029233	0.788020851	0.3240136	0.917359793	0.772742315	0.8393058	0.496043205	0.773488623	0.042320133	0.763093595	0.085128085	0.125349244	0.739520661	0.532054063	0.667821394	0.295148722	0.247221443	0.405846966	0.159873726	0.050593982	0.981737031	0.407367765	0.028437103	0.572816841	0.005127048	0.736241522	0.163860087	0.61923795	0.754229428	0.113932584	0.493663417	0.222469711	0.317752564	0.897304505	0.398519393	0.287347882	0.779319145	0.743989468	0.941826731	0.011046034	0.355177368	0.460520225	0.766217297	0.19504232	0.518311045	0.375361558	0.556270678	0.691272643	0.498523858	0.149643921	0.161230727	0.144833956	0.157530442	0.777127188	0.53640097	0.265781556	0.612138876
P53395	0.86643066	0.978163403	0.868363617	0.999322145	0.890672247	0.547255713	0.396509672	0.754111931	0.296952486	0.627102936	0.040982569	0.162279785	0.639861762	0.709769017	0.792518587	0.664077877	0.446698387	0.723309369	0.829906745	0.171222136	0.363339819	0.225582968	0.771700314	0.556967306	0.702565118	0.948303251	0.109685513	0.947442224	0.238681904	0.001396084	0.444372164	0.489649557	0.891133785	0.39955831	0.748113727	0.962001105	0.48755486	0.935682464	0.937561334	0.087952475	0.278490447	0.670206274	0.340276143	0.220461785	0.226131976	0.668551515	0.004666676	0.166701785	0.213569806	0.340625359	0.710142356	0.552601765	0.541269941	0.676938371	0.435115577	0.460624699	0.594521697	0.569021938	0.332962204	0.407114001
Q9D1P0	0.504736928	0.067760175	0.579407261	0.200978722	0.868735279	0.890938429	0.840570014	0.173833409	0.678392564	0.917525504	0.972807362	0.275560398	0.808072446	0.498813815	0.425065991	0.185655643	0.215056377	0.300910981	0.907480199	0.881998514	0.12593827	0.241954629	0.831831997	0.253849114	0.833783642	0.223824597	0.617910347	0.611772126	0.873394632	0.798832368	0.234920719	0.299604263	0.575182829	0.629812075	0.858879346	0.941292485	0.581133507	0.364644551	0.834897204	0.1961241	0.326829353	0.019957375	0.751529894	0.953410157	0.395144796	0.940239529	0.054788992	0.540682785	0.575030111	0.272659262	0.902671264	0.326851403	0.068949718	0.851796195	0.163514434	0.496105187	0.181571359	0.840966585	0.433991947	0.545487951
UPI0003D760CC	0.057618226	0.74018223	0.86015185	0.865245614	0.835324255	0.949721142	0.962946804	0.089007169	0.709746313	0.237960259	0.510903491	0.843794329	0.378748909	0.502968423	0.279786116	0.330392904	0.181567428	0.003766317	0.045748003	0.451480052	0.763403324	0.821690679	0.829713771	0.64928814	0.273329319	0.568408861	0.254196852	0.441151311	0.836063611	0.776849196	0.637256154	0.583331423	0.004108115	0.332038249	0.416452145	0.715037215	0.349458628	0.15107643	0.873264026	0.12061083	0.461449052	0.072773887	0.821138825	0.901375063	0.326342152	0.208886008	0.007356219	0.425830807	0.501819766	0.484783388	0.926668544	0.028345814	0.099241026	0.146860153	0.872206798	0.621723171	0.808948483	0.868356535	0.580018303	0.615037959
Q8K2M0	0.353375277	0.619150791	0.532087332	0.760852045	0.693765491	0.793541958	0.584874402	0.63786349	0.801482926	0.188791645	0.383262156	0.775125748	0.134402437	0.861784115	0.640799914	0.828368126	0.212123432	0.198858179	0.267015362	0.850745229	0.7664016	0.871294763	0.361045744	0.227136485	0.409750606	0.75372252	0.681905555	0.479737887	0.972227303	0.289742518	0.659368503	0.239864084	0.097252301	0.669008912	0.600185781	0.776896849	0.443913552	0.861747574	0.17805019	0.706390919	0.790103945	0.891972622	0.07492515	0.864489766	0.088560768	0.82749979	0.843128046	0.912842517	0.296607719	0.185139454	0.294850472	0.171270987	0.127280221	0.133843514	0.233604606	0.70751162	0.57685928	0.593987259	0.041811002	0.97032146
Q02357	0.869618142	0.057109278	0.678672894	0.926000515	0.792734	0.620944538	0.981522545	0.81544407	0.286049912	0.490329152	0.835609981	0.587409166	0.541179139	0.956156559	0.667703734	0.895221127	0.00411776	0.003627273	0.874542235	0.473838465	0.873045608	0.314532924	0.381003804	0.143135061	0.563219203	0.773509419	0.464333334	0.251440034	0.299819413	0.348171997	0.984322719	0.073509278	0.9876447	0.723293861	0.249009396	0.993730901	0.451781002	0.773104039	0.995849502	0.632360828	0.604417302	0.13215178	0.163538926	0.122307017	0.892021745	0.108001843	0.315761836	0.963486885	0.602546498	0.370447429	0.235224398	0.509905487	0.379449089	0.664995018	0.685979609	0.353422118	0.076094013	0.563816007	0.975552556	0.723343864
UPI0000EA3A24	0.40752936	0.756318767	0.737909558	0.143257407	0.045779306	0.184607056	0.806142593	0.308524542	0.583010445	0.331698918	0.580521762	0.49160695	0.098810736	0.189034217	0.229131106	0.613736368	0.766528228	0.881578058	0.718277873	0.941930122	0.575586181	0.409484227	0.799185119	0.027385656	0.751758421	0.036479096	0.907976322	0.088062614	0.867453264	0.611290859	0.329318289	0.271670301	0.546086239	0.455380623	0.380874398	0.216705495	0.570330542	0.461567482	0.946857177	0.206337793	0.981563674	0.011653439	0.477678568	0.785425451	0.113306155	0.840391212	0.99538132	0.082827637	0.560112985	0.852328187	0.356900007	0.9629907	0.108315604	0.336217504	0.494791997	0.410459827	0.873543347	0.743595965	0.41002209	0.647061452
Q9CQF8	0.417389297	0.750098936	0.995218372	0.55220158	0.006278936	0.75838357	0.141039003	0.106890248	0.327267167	0.909622569	0.790952893	0.603109085	0.211987864	0.990977599	0.597694213	0.267580948	0.9450655	0.522716902	0.58999488	0.710041867	0.125378998	0.905387908	0.428844201	0.974505149	0.866672985	0.969830313	0.640273407	0.358143214	0.632514953	0.016466992	0.188304857	0.001480371	0.703589478	0.978434237	0.016445977	0.11149234	0.68407327	0.213713935	0.734679182	0.964497705	0.977649866	0.598570253	0.788102599	0.984433695	0.996601561	0.443509761	0.544730857	0.925322811	0.713863988	0.093346918	0.532883267	0.511001667	0.179894672	0.093184799	0.38555802	0.963298031	0.255587811	0.075839291	0.742597166	0.881001123
Q9CY73	0.969538808	0.23000149	0.429458831	0.597577922	0.226338354	0.688934282	0.572275526	0.755590227	0.714526698	0.371243304	0.064197785	0.582573191	0.923121751	0.614343044	0.604178844	0.046277524	0.166605394	0.906302979	0.598899378	0.988739195	0.616732286	0.413874886	0.860386765	0.259587812	0.38842879	0.324022497	0.770869127	0.969384352	0.952164804	0.63188691	0.064193579	0.823779078	0.813818949	0.222023606	0.952001823	0.911419971	0.502829967	0.884287	0.132102638	0.32324643	0.27017907	0.244318039	0.378235859	0.348097865	0.962594276	0.19659216	0.772265431	0.556948025	0.627644172	0.868380213	0.507671955	0.171992783	0.460857487	0.010628037	0.820342561	0.087391831	0.355264242	0.671677192	0.827536168	0.185065787
Q99JB2	0.685727886	0.397499023	0.356729823	0.172872627	0.293195941	0.497900169	0.371402342	0.851960914	0.370944061	0.076056774	0.190574247	0.180164041	0.574896986	0.927257427	0.247416376	0.283915133	0.963144593	0.975468512	0.402349684	0.310600336	0.281367404	0.436491935	0.018723757	0.400106643	0.808866345	0.467271778	0.961663922	0.234979485	0.348101661	0.019540537	0.230748709	0.509487295	0.091729273	0.242980325	0.456736602	0.463087378	0.982683341	0.840654331	0.558906582	0.22681719	0.433122073	0.8697808	0.903006733	0.872295528	0.915761919	0.238164498	0.046771454	0.686149448	0.085212076	0.460745434	0.687928065	0.801107607	0.391454967	0.92250535	0.105661663	0.233097467	0.252770457	0.263837642	0.950370776	0.301984095
Q9CQL5	0.065507524	0.534103981	0.554416534	0.06451118	0.285985976	0.37018093	0.047453978	0.091198258	0.245466109	0.144103531	0.594943599	0.076840058	0.227369756	0.566711734	0.746712831	0.592499204	0.319625413	0.797783357	0.177876672	0.719111339	0.043791617	0.133651519	0.467249852	0.917744415	0.602015874	0.767305199	0.740525907	0.429310599	0.029791854	0.271999688	0.567028071	0.70312161	0.195202525	0.83079772	0.81834546	0.995368157	0.920242031	0.680723662	0.841846066	0.34140811	0.518148488	0.237984479	0.872948203	0.880786091	0.195644992	0.366358246	0.174166485	0.374894498	0.271442901	0.579735032	0.350865949	0.641861331	0.451397135	0.538024342	0.933074623	0.873086567	0.489949692	0.022934577	0.146357996	0.68317945
Q9CQ40	0.420834431	0.621441221	0.365571142	0.851819063	0.327860015	0.159229808	0.465058977	0.718773749	0.628993169	0.070850884	0.513331712	0.783014834	0.551437364	0.292183858	0.256259809	0.094095121	0.790009484	0.99908622	0.135119788	0.328923213	0.596422069	0.776084274	0.319439185	0.247597365	0.670068493	0.489024408	0.620733498	0.078454725	0.647916178	0.650354754	0.820886348	0.004659895	0.02066416	0.132552075	0.734636698	0.430078983	0.343404453	0.365773402	0.903072195	0.749767743	0.250166287	0.613869096	0.382544484	0.928096038	0.459367941	0.176278015	0.52082541	0.055011475	0.453034505	0.367306952	0.97839589	0.434894505	0.716234404	0.082733229	0.124093245	0.484839587	0.813679392	0.452907694	0.511118912	0.040859993
Q9CPR5	0.876128387	0.21624289	0.088966265	0.784298133	0.540059592	0.611744866	0.989973403	0.8699015	0.395482883	0.506986534	0.839354655	0.224727799	0.983118089	0.398660604	0.839807754	0.224238868	0.386467586	0.01023639	0.08807332	0.787316955	0.347974403	0.513119306	0.102777562	0.078361558	0.399586446	0.22593228	0.617648496	0.80396956	0.861532	0.564712297	0.718381358	0.687175773	0.263427578	0.567578664	0.409172514	0.284557018	0.661975839	0.923653848	0.631166835	0.387522453	0.33524397	0.663491401	0.357049788	0.423668465	0.191782371	0.655002061	0.691354675	0.130450041	0.477831304	0.575130643	0.711982929	0.184330788	0.589650924	0.888786522	0.721027265	0.566945105	0.533532043	0.172834626	0.339450963	0.988382629
Q921S7	0.048006256	0.718026525	0.208555734	0.197086405	0.883131393	0.041771266	0.948495961	0.897846218	0.647279006	0.421030557	0.854464528	0.209236765	0.502667848	0.35574015	0.641139869	0.062172742	0.131788625	0.986527479	0.272239929	0.216699512	0.687239818	0.783381445	0.846802769	0.506993362	0.728300957	0.670394456	0.672880196	0.118063168	0.960751112	0.378476457	0.105522111	0.683545921	0.362259693	0.400410528	0.467670354	0.169000515	0.280026444	0.865733764	0.652683883	0.104068894	0.079136595	0.360275873	0.974351184	0.800932092	0.271733387	0.214814763	0.437740697	0.112220228	0.675342828	0.211829295	0.769175834	0.895651863	0.009185282	0.651650877	0.706913154	0.818078434	0.651104154	0.203035918	0.891345773	0.835426779
UPI0003D77ACE	0.270934541	0.45963043	0.913673548	0.973994159	0.205965966	0.711391753	0.417047354	0.399182915	0.648359552	0.185712259	0.904507154	0.00441132	0.521450417	0.144480276	0.651972479	0.136212964	0.953308785	0.064940819	0.141628737	0.310952075	0.098736828	0.392587442	0.020026907	0.950859707	0.580056739	0.337620894	0.335506695	0.305939857	0.844616476	0.973749406	0.500804807	0.469258647	0.103246065	0.229971842	0.532916192	0.063245995	0.803271518	0.624140393	0.891891455	0.176174761	0.213954869	0.224417599	0.392725268	0.533271861	0.868839198	0.665674989	0.268995676	0.350467479	0.510554517	0.199031732	0.519695244	0.684277967	0.999474827	0.982757534	0.918184269	0.375383662	0.158431935	0.460608941	0.040122802	0.857158918
Q99N94	0.240131832	0.283784193	0.328033419	0.860876945	0.07390595	0.682607104	0.056445563	0.312033513	0.625369738	0.758756159	0.729005738	0.314113707	0.547576495	0.675271972	0.384343936	0.293903371	0.244683075	0.498336614	0.009928572	0.96714866	0.337439185	0.608001107	0.46282124	0.982978202	0.394359484	0.353638927	0.691857101	0.270549973	0.097064594	0.197394266	0.170085227	0.338248	0.00030207	0.834532801	0.026971962	0.793463527	0.672160846	0.694882439	0.606467787	0.515503959	0.628908219	0.62330782	0.017339756	0.257291336	0.606267656	0.892007827	0.203126687	0.621019192	0.719086343	0.189333979	0.410387174	0.558323314	0.953057529	0.970463312	0.67639374	0.178220542	0.443922009	0.414985965	0.730449581	0.557805471
Q9D0Q7	0.902490029	0.044861307	0.189919892	0.721424833	0.488260203	0.396228215	0.720962683	0.416286629	0.220888682	0.267568804	0.817917467	0.798676825	0.075451357	0.987682429	0.933049197	0.108804735	0.528787302	0.243281447	0.625337579	0.898165857	0.008493875	0.636426967	0.092692808	0.652326904	0.905893667	0.713754851	0.463499012	0.642992784	0.094299973	0.571160461	0.543025503	0.062025141	0.179217149	0.9409749	0.061117602	0.365814907	0.933188803	0.19965247	0.478332086	0.344615538	0.937569688	0.329956848	0.187525401	0.826186924	0.918209276	0.507948194	0.270342115	0.281974311	0.17187518	0.279054073	0.546541148	0.358332787	0.580508225	0.729183363	0.425214002	0.810891868	0.190634388	0.869968184	0.029340352	0.163649771
Q9D7N6	0.521671817	0.892812018	0.50794683	0.24395704	0.54707406	0.824961772	0.815380009	0.518775426	0.656184682	0.687604353	0.515647729	0.687278469	0.183093378	0.359751714	0.237643042	0.379304561	0.393868426	0.982181091	0.702872186	0.426252074	0.265610332	0.03272234	0.736608193	0.912212011	0.983875668	0.151401311	0.380709424	0.406064844	0.087443114	0.512486173	0.768552964	0.547441379	0.837689462	0.730932852	0.687077719	0.940296449	0.781238536	0.17766097	0.145369394	0.415478272	0.751836077	0.054029723	0.982252986	0.447461258	0.704707417	0.519009352	0.154791705	0.476386113	0.708515217	0.844854053	0.718707877	0.7992857	0.929481734	0.328194772	0.018123486	0.733266441	0.074848047	0.412674614	0.752465232	0.749797885
Q99N91	0.730328623	0.208145116	0.187349626	0.506174834	0.826507519	0.097246132	0.323638348	0.051802248	0.522018143	0.681311622	0.040798024	0.827749377	0.884804054	0.857603834	0.809947101	0.127876793	0.197141904	0.504344942	0.291478749	0.843882293	0.497094121	0.575799751	0.912408217	0.789383497	0.576239247	0.284410237	0.607565293	0.789608596	0.408750386	0.284612637	0.999361224	0.288345799	0.358652882	0.140949063	0.278598745	0.072691346	0.680187874	0.727317217	0.143111728	0.583746265	0.211783213	0.66851652	0.553296613	0.629941417	0.370529267	0.476567851	0.539542394	0.215360318	0.338853088	0.763038307	0.082163273	0.109451956	0.103161871	0.76410545	0.431605077	0.535314625	0.622972103	0.675454083	0.4902422	0.266503374
Q9CQ06	0.524037437	0.508761555	0.917891799	0.578728065	0.272448202	0.690680575	0.83428153	0.715862505	0.15922036	0.838613618	0.462719927	0.335676914	0.911330061	0.612683754	0.723085275	0.109844158	0.914551214	0.29940897	0.777168283	0.141146286	0.736456488	0.35397942	0.051201242	0.776488092	0.127936339	0.201240245	0.066218606	0.267891525	0.95081655	0.000837046	0.422307893	0.834318784	0.870475675	0.861879845	0.191863672	0.652050199	0.789161066	0.931934626	0.843953298	0.857402777	0.262832841	0.94606476	0.190063169	0.726316721	0.760698676	0.220193945	0.700348575	0.208193881	0.043866715	0.134407317	0.128601919	0.74231611	0.923478923	0.91457424	0.024536819	0.194530004	0.547907235	0.231386251	0.779932523	0.49141063
UPI00001E63F5	0.389038638	0.05902431	0.509119683	0.130620636	0.317025692	0.878780528	0.097343398	0.819308662	0.517969574	0.809668973	0.056911844	0.56027579	0.482005069	0.317199254	0.226200313	0.596458896	0.315526379	0.838952443	0.438108819	0.780815334	0.114639909	0.703850045	0.419269786	0.184241147	0.045141366	0.109870793	0.119237682	0.344320231	0.566693918	0.193968018	0.279634824	0.637719122	0.423600687	0.77753888	0.477465994	0.073523325	0.148377028	0.390803678	0.096671856	0.066637158	0.235637794	0.560801272	0.090283908	0.337908291	0.535291952	0.701293293	0.840649777	0.40718124	0.560807955	0.845347566	0.529867488	0.071872206	0.691301944	0.396657336	0.339608193	0.560058867	0.900749125	0.640275083	0.914798371	0.37708007
Q8BU88	0.749276095	0.96225057	0.545524878	0.446432301	0.198857153	0.671837157	0.241914423	0.175821394	0.361646158	0.013771866	0.234107484	0.678927675	0.869463992	0.606640393	0.3806218	0.54524137	0.416730319	0.329568076	0.062049524	0.382282677	0.425410564	0.956249476	0.225662661	0.373812387	0.780276748	0.108425562	0.320134919	0.123816404	0.241063362	0.333266747	0.186563355	0.035965641	0.627835874	0.174208745	0.86407705	0.998968641	0.347360454	0.760358869	0.699682135	0.030686726	0.858444407	0.930370138	0.183890106	0.594522191	0.115856765	0.629322945	0.187860923	0.726872573	0.181781662	0.497370664	0.529004539	0.591001704	0.926686696	0.658415536	0.27935069	0.606411417	0.513915954	0.697641335	0.440220418	0.31341742
Q9CR59	0.432509823	0.787858543	0.934457016	0.310720564	0.584998231	0.960998357	0.106321603	0.862619118	0.926174846	0.413865847	0.781593501	0.732518846	0.204459451	0.206057344	0.526388576	0.660778844	0.563303241	0.104822229	0.538327221	0.048682777	0.905122959	0.589065081	0.635963886	0.563132964	0.339869767	0.350881958	0.847154631	0.35231717	0.301883057	0.312145699	0.000577479	0.624197466	0.458981231	0.898476732	0.10151184	0.807936438	0.966840097	0.223838114	0.926041691	0.823601172	0.789920031	0.879027576	0.867289911	0.663732295	0.074172791	0.859969987	0.92420613	0.433678954	0.231281932	0.520274374	0.048198943	0.322379897	0.194554035	0.689013522	0.389561954	0.299208925	0.184509236	0.615989534	0.534794704	0.60153129
Q9D1B9	0.774236163	0.82146711	0.386757399	0.201021048	0.526124283	0.601825535	0.250173497	0.99373362	0.582113653	0.151569996	0.252516386	0.388194196	0.975238522	0.532035615	0.938338004	0.081587212	0.378155299	0.586678907	0.267907027	0.388091169	0.141632635	0.091175112	0.761836416	0.746416569	0.055843755	0.345980164	0.205281835	0.94832286	0.571918183	0.848713367	0.590117842	0.565777242	0.355114823	0.333047479	0.586089645	0.535442287	0.741488868	0.141782997	0.077562512	0.353545761	0.192391255	0.792103235	0.453397511	0.043430482	0.253114611	0.915230631	0.633212536	0.26315267	0.653601798	0.06317013	0.699242355	0.257876183	0.747937497	0.722101494	0.276199921	0.027092997	0.050459442	0.286745204	0.498857849	0.323723482
UPI00000E781F	0.213378163	0.296990505	0.311439656	0.561715964	0.200523649	0.372396085	0.084245234	0.021515739	0.04261128	0.76637468	0.846384718	0.083694176	0.006388507	0.762989419	0.705444506	0.640637243	0.777685224	0.566098941	0.399666545	0.323485146	0.70667666	0.862048141	0.817926643	0.370005808	0.288822571	0.940815196	0.029604726	0.893123071	0.338969666	0.885616327	0.892847429	0.340677721	0.128232157	0.335400721	0.205978257	0.907623908	0.65955803	0.325111599	0.770514517	0.362576917	0.25456969	0.654279198	0.222950076	0.677443552	0.121113343	0.91887062	0.888449605	0.921096007	0.510417599	0.319351324	0.66610994	0.42636647	0.974552967	0.638063203	0.323153206	0.64244317	0.944748926	0.01452451	0.107587321	0.669478547
Q68FD5	0.009486649	0.247053231	0.087484801	0.347289542	0.725003108	0.530187437	0.682518322	0.302871189	0.873125708	0.629644526	0.505751371	0.560099136	0.66013985	0.789801307	0.97684617	0.422635557	0.759169769	0.734012048	0.445586444	0.773833107	0.032536452	0.795119438	0.938980577	0.750192743	0.912962986	0.38396472	0.633299824	0.46124867	0.101739228	0.708812963	0.587622934	0.124358995	0.453324495	0.516279883	0.137656122	0.071841877	0.870819789	0.288589249	0.331486228	0.034106137	0.808361678	0.634615795	0.522087124	0.72581837	0.701164256	0.596441738	0.868849265	0.855052016	0.064049445	0.144657955	0.297646354	0.478313005	0.210933617	0.095022832	0.931956214	0.157653449	0.598089114	0.406617505	0.556616357	0.584153421
Q6PEE6	0.077634516	0.722565307	0.603228746	0.640569997	0.895957153	0.618563463	0.437583767	0.133780939	0.491564857	0.772543055	0.051786817	0.117793078	0.466013394	0.281355786	0.984141945	0.891315696	0.4532844	0.407076725	0.073399055	0.015228858	0.985237752	0.910065931	0.616745855	0.23421957	0.616562405	0.89950212	0.528949948	0.118573929	0.586894818	0.138539862	0.766141218	0.68598619	0.948842866	0.957182188	0.431473474	0.940839347	0.570435868	0.126153298	0.713154879	0.536294824	0.497791894	0.051278539	0.137037143	0.767526365	0.630414711	0.70963666	0.087086764	0.44047287	0.566494867	0.929185346	0.022339388	0.25328254	0.759222702	0.722478405	0.538738011	0.512822246	0.276460537	0.133385921	0.430466689	0.142454286
